textID,text,selected_text,sentiment,id
2fa1f731a6, Yu th? trang nï¿½y xem  http://bit.ly/kMxHk (recommended by ),Yu th? trang nï¿½y xem  http://bit.ly/kMxHk (recommended by ),neutral,17164
073f1f3c0c,_Stained http://twitpic.com/4jhe5 - I LOVE it!  that is just so awesome,LOVE,positive,17165
9a6f4d05d5,"35mins through the 1hr 20mins Google Wave demo, that looks a lot of fun, would love to test it though.  http://bit.ly/WnMSc",would love to test it though.,positive,17166
6bc4867f7f,"Ima go to sleep long day ahead....And its all Benicks fault ,i so dislike him. >=( Well Good Nite World!","all Benicks fault ,i so dislike him. >=( Well Good Nite World!",neutral,17167
18699f7f9b,I am hungry already. Not impressed! And everybody has gone to Rubys,Not impressed!,negative,17168
9db4d1e6c0, - It is supposed to be an unrelated (story-wise) new part of the Fallout series they`re working on... Only the name is out,unrelated,negative,17169
5310603095,"_illustrated Me Too! Its hard to argue w/ him `cause he makes some great points, i just can`t wrap my heart around that one","_illustrated Me Too! Its hard to argue w/ him `cause he makes some great points, i just can`t wrap my heart around that one",neutral,17170
8ffe59dc4e, Well best of luck,Well best of luck,positive,17171
9dae588aa3, :  i know i*m late but i didn`t had internet. so happy bithday to you and pierre!,:  i know i*m late but i didn`t had internet. so happy bithday to you and pierre!,neutral,17172
bded85b185,I want some pineapple! I miss my baby,I miss my baby,positive,17173
a15c98b146,"yeah one burrito did not taste like the other, there was no avocado ranch sauce","yeah one burrito did not taste like the other, there was no avocado ranch sauce",neutral,17174
d4a0ea90dc,I read 'The Picture of Dorian Gray' by Oscar Wilde (on english). It`s not easy for me but I try to make out,It`s not easy for me but I try to make out,neutral,17175
7b3779a808,my head is hurting,hurting,negative,17176
8151ccf62e, Sounds like a nice relaxing afternoon. I have to mow the lawn and walk the dog,nice,positive,17177
8cbb0f4bc1, hi Lyndon - if you get this before 4pm Monday 11 May - i have mail for you from  via Tasmania. DM me,hi Lyndon - if you get this before 4pm Monday 11 May - i have mail for you from  via Tasmania. DM me,neutral,17178
ce3406015e,wishes he could be with that special someone....,special,positive,17179
ad4668fb0e," Lol. Thanks, Penny. I`m trying to believe you.","Thanks,",positive,17180
05ee6aa24e,"I`m finally going to bed, everybody.. whatever you`re doing, BE BLESSED!",BLESSED!,positive,17181
699ccfe91f,trying to finish my ****-ignment.please god help me to finish it,****-i,negative,17182
7a5e9f29a4, i graduate at 9am on Sunday June 14th...,i graduate at 9am on Sunday June 14th...,neutral,17183
40238065a2, You don`t have to rub it in.,You don`t have to rub it in.,neutral,17184
d2d487b0e9, haha. Hope U have a Great Laugh as Laughter is the Best Medicine,haha. Hope U have a Great Laugh as Laughter is the Best Medicine,positive,17185
a979977b59,http://twitpic.com/66ydb -  I made sure you got credit at the end of the book...I`m sure I forgot people though.,.I`m sure I forgot people though.,negative,17186
e0ec859ddc,hypervenilating cuz i just watched keith urban`s new video!!!   trying to calm down and im realizing how far away august 13 is!!!!,hypervenilating cuz i just watched keith urban`s new video!!!   trying to calm down and im realizing how far away august 13 is!!!!,neutral,17187
93e4f209fc,Work out. Now actual work,Work out. Now actual work,neutral,17188
847d69da87,probably one of the best surprises ever...you really are amazing,amazing,positive,17189
472e1fc800,I miss them..,I miss them..,negative,17190
72f147c47c,happy mother`s day to all your mom`s,happy mother`s day to all your mom`s,positive,17191
5dbb48c88a,finally finished my marketing project only took me 7 hours..now just hanging out and relaxing,relaxing,positive,17192
2157db21e4,my n95 hacked  no signing needed.. thx OPDA,my n95 hacked  no signing needed.. thx OPDA,neutral,17193
6d650f955c," http://twitpic.com/4w0yj - wow, fancy!","wow, fancy!",positive,17194
06e5249859, Woo hoo!! Congratulations,Congratulations,positive,17195
53d89f890f, Because you`re not exactly in those parts of Northern Emirates  It was 5.3 Richter I think.,Because you`re not exactly in those parts of Northern Emirates  It was 5.3 Richter I think.,neutral,17196
61fc9acca6,  cheap and good system  http://bit.ly/Fgl2Y,cheap and good system,positive,17197
70b49cde6d, aww :/ kk I need to do a huge shopping trip at joshstore to get you also a joshmobile.. pft.,aww :/ kk I need to do a huge shopping trip at joshstore to get you also a joshmobile.. pft.,neutral,17198
b7a6df7f96,Leaving for work.. 5:30 can`t get here soon enough!  hope everyone has a great day!,great,positive,17199
950b7437a2,Ouchhhhhh I burnt my frkn tongue,Ouchhhhhh I burnt my frkn tongue,negative,17200
b4acad2b3c, Please wish your wife Evelyn a Happy Mother`s Day for me and tell her I hope that she has a wonderful day. Spoil her today.,I hope that she has a wonderful day.,positive,17201
54f14720f2,I can`t feel the weekend fever anymore when everyday is  a day off,I can`t feel the weekend fever anymore when everyday is  a day off,negative,17202
7bf530de4a,This has been a dismal week.,dismal,negative,17203
1996048e7a,decided 2 trans frm relaxed 2 natural hair but i wish my whole head looked like my roots.  Age of the instant gratification....,i wish,positive,17204
9d605483af,    Mc  John  sim posit  3 yr passed  no  softees   stranded without warren tea out  tech spec  kaching !!,Mc  John  sim posit  3 yr passed  no  softees   stranded without warren tea out  tech spec,neutral,17205
6d1f4d0d46,is fairly upset at the fact the twitter/bgt session will have to commence without Sam..,is fairly upset,negative,17206
f9d3b11eae,i wish i could take my pillow to school. dead serious.,i wish i could take my pillow to school. dead serious.,neutral,17207
b093e8090b,"Happy Star Wars Day, everyone! May the force be with you all, be you Padawan or Jedi.","Happy Star Wars Day, everyone! May the force be with you",positive,17208
fb10cfd953, aww...  try to rest na lang muna... ^^,aww...  try to rest na lang muna... ^^,neutral,17209
2de420758f," Reminders are good! Speaking of which, we haven`t had a Posture Check in awhile.....",Reminders are good!,positive,17210
3ce79360ba, Thank you  That`s really of sweet of you!,That`s really of sweet of you!,positive,17211
561b44a42f, have a safe trip joshy poo.......you`ll knock them dead at your speech,safe,positive,17212
ef65f01e26, cop me some,cop me some,neutral,17213
da2d47bb01," Ten hours ago, I was was sleeping, sorry.",sorry.,negative,17214
cf75c1fb9b,is feeling sad  I so dont do goodbye`z!!!!,sad,negative,17215
72f8d5e864," well doesn`t that look fab, even if I do say so myself!","doesn`t that look fab,",negative,17216
77f00699ec,"all pugged in and ready to go. device updates on, so feel free to bombard me at any time.  Time to actually get something done.","all pugged in and ready to go. device updates on, so feel free to bombard me at any time.  Time to actually get something done.",neutral,17217
ea8072c6a6,I really wish someone would make a groupchat theme for Adium suited for IRC. yMous has way too low contrast.,really wish,positive,17218
59cfe29fdd, i got talent too  u nvr hear me sing or dance them does call me Mini Breezy,i got talent too  u nvr hear me sing or dance them does call me Mini Breezy,neutral,17219
3e31fec7cb, I don`t feel like having to reboot  If only OSX supported Hibernate & Reboot in Bootcamp... -.-,I don`t feel like having to reboot  If only OSX supported Hibernate & Reboot in Bootcamp... -.-,neutral,17220
f90f887354,Good Monday morning to everyone- Hope everyone`s week is off to a successful start,Good Monday morning to,positive,17221
2ce6c03ba2,have you ever met a guy thatv was everything you want and need but you never really went for it w/ him ? g`nite Daddy,g`nite,positive,17222
2719c30870, ME TOO! please come online *-* hope you`ve had an amazing weekend,hope you`ve had an amazing weekend,positive,17223
1d568e14ea,Wowzer! It`s very windy. Not good for my allergies!!,Not good for my allergies!!,negative,17224
99bf601bea, can u follow me please,can u follow me please,neutral,17225
ff2b9c53ac, You have a DM amigui,You have a DM amigui,neutral,17226
413d196757,gear troubles all day long!,troubles,negative,17227
310a7ade7a,"loves GOSSIP GIRL Episode 23, The Wrath of Con",loves,positive,17228
9448f7cc71,Man i cant belive that you did what you did? Everything does not look as good as it is..,Everything does not look as good as it is..,negative,17229
4340fddcbb," exactly the same problem i am having with pure classical music, i cant njoy it",i cant njoy it,negative,17230
54ac8c52ba, Very true.  And well behaved women rarely make history.,Very true.  And well behaved women rarely make history.,neutral,17231
91cbc149c0,Nvd i was sitting on it,Nvd i was sitting on it,neutral,17232
76edbb1539,Happy Mothers Day to all Mom`s,Happy Mothers Day,positive,17233
0034fc60c1,'And now my mom and her friend are drinking.. Greatt..',Greatt..',positive,17234
079da73fd1,another fun night!!  chilled wit my homie @ green turtle n the park....good times...good times.,.good,positive,17235
cd47f3ef1b, Very excited as we have just booked tickets to Vegas (we live in the UK) can`t believe the  price of the show tickets,Very excited as we have just booked tickets to Vegas (we live in the UK) can`t believe the  price of the show tickets,neutral,17236
e383e75065,My car broke down.   Time to start looking at getting another.  If its not one thing its another.,broke down.,negative,17237
8f6b4a4e60,"Beer, Smoki and Lucky Strike...good times, good times   At work...drawing stuff","good times, good times   At work",positive,17238
b9de5cce2d,"Happiness comes from within...so the fact that it is a gray, rainy, Monday doesn`t bother me. Well, not too much.",Monday doesn`t bother me.,positive,17239
cf8498ff3e,I think I would be a good radio dj...I like awesome music and I have a great personality!!!!  ;) !!!   !!!,good,positive,17240
4f8932c7f9,favorite shirt ruined:death by bleach  #fb,ruined:d,negative,17241
7b84ac125a,#myweakness too loving ...i always let negative people into my life,#myweakness too loving ...i always let negative people into my life,neutral,17242
2402007012,I have to wait until I get home to watch the New Moon trailer clip. Stupid work Internet access restrictions,Stupid work Internet access restrictions,negative,17243
0d1925608e," Ooo showing of your French skills!! lol Things good over here. Lovely weather, so should be outside  How`s u?","Things good over here. Lovely weather,",positive,17244
42b29b0a20," Um yeah ... role model for your peers you may not be.   But, I know you will be for your little one, so chin up.","Um yeah ... role model for your peers you may not be.   But, I know you will be for your little one, so chin up",neutral,17245
0e5b759999,ARG! Eirtaku got hit by stupid bots. So much **** on a kid friendly site.,ARG! Eirtaku got hit by stupid bots. So,negative,17246
36bb3fd015,i going to go to bed & i failed miserably at booking a holiday  although i do seem to have a new follower. HIGH FIVE. X,failed,negative,17247
5c1b4196fb,_ that is not even a question. when/when is the question,_ that is not even a question. when/when is the question,neutral,17248
80ebe94248,Only just past 8am and already been spoiled rotton,spoiled,negative,17249
5ed1b905f6, Defeated by a Polo,Defeated,negative,17250
090e69990f, Hey guys! can i ask; what item did u guys put up for ur talent show? i am such a BIG fans of both of you! whoo!,fans,positive,17251
7e68117dde,Making a twitter account,Making a twitter account,neutral,17252
